hour,day_of_week,is_weekend,route_id,stop_sequence,distance_to_next_stop_km,traffic_level,rain_flag,passenger_count,bus_capacity,actual_travel_time_min,crowding_level
22,1,False,17,14,2.23,1,1,30,50,7.248996737546234,Medium
12,3,False,14,13,2.14,3,0,37,50,9.087012823629241,Medium
22,6,True,6,8,0.72,2,0,29,50,4.209961872933251,Medium
21,5,True,3,5,2.08,3,0,33,50,7.981088768981223,Medium
23,6,True,7,8,2.17,1,0,29,50,6.135992342562276,Medium
5,2,False,20,12,1.32,2,0,28,50,5.131658435711751,Medium
19,2,False,19,6,1.92,1,0,46,50,8.651034995153024,High
3,6,True,15,11,0.51,3,0,27,50,4.693816492148095,Medium
3,4,False,19,11,2.19,1,0,25,50,6.40729675811353,Medium
10,5,True,2,7,2.05,2,0,30,50,9.949481944939548,Medium
21,0,False,10,4,2.85,2,1,35,50,10.481195871621516,Medium
21,1,False,11,5,2.08,1,0,26,50,6.464194655678597,Medium
6,3,False,1,8,2.26,2,0,31,50,7.352431109414274,Medium
19,1,False,16,1,2.02,2,0,50,50,9.549869411851244,High
12,4,False,2,5,2.58,2,0,31,50,7.95034222733414,Medium
10,5,True,20,8,0.67,1,1,43,50,7.145907644912897,High
13,5,True,11,7,1.75,3,0,32,50,8.606410492515934,Medium
8,2,False,19,4,1.04,2,0,45,50,8.37108352224003,High
20,5,True,14,4,1.37,2,0,46,50,9.104955746441437,High
18,5,True,11,2,0.68,1,0,38,50,4.995051084136577,High
9,3,False,15,5,1.82,3,0,47,50,10.934305084986255,High
7,4,False,10,7,1.41,1,0,41,50,7.419648654996031,High
5,6,True,2,7,2.27,2,0,29,50,8.29600800000286,Medium
13,2,False,12,12,1.72,1,0,22,50,5.397695137780081,Medium
9,4,False,2,9,0.98,1,0,34,50,6.546980574842854,Medium
8,3,False,18,13,2.35,2,0,50,50,10.487775648428759,High
2,1,False,16,7,2.25,2,0,36,50,7.521466122607206,Medium
12,0,False,14,6,1.07,2,0,32,50,4.693837304905777,Medium
5,3,False,3,12,1.73,2,1,39,50,9.15089194872597,High
22,5,True,6,14,1.13,3,1,30,50,9.379118970323216,Medium
4,5,True,20,9,0.56,1,0,28,50,3.8847822527314113,Medium
3,4,False,13,10,2.48,2,0,24,50,7.889099187501956,Medium
14,4,False,17,8,1.72,3,0,31,50,7.471746812605202,Medium
14,2,False,13,7,0.52,3,0,38,50,6.226058423286186,High
16,5,True,7,13,2.42,1,0,19,50,6.04031675307984,Low
7,2,False,20,9,1.67,3,0,50,50,10.127203342260948,High
19,0,False,15,1,2.49,3,0,39,50,12.26582738014707,High
12,5,True,8,8,2.81,2,0,34,50,9.5762047049584,Medium
0,1,False,8,7,2.82,1,0,32,50,6.9239381453379725,Medium
7,0,False,17,3,1.55,1,0,48,50,8.204225254009076,High
5,2,False,6,12,2.62,3,1,39,50,11.295379585885838,High
10,3,False,13,4,2.2,2,0,43,50,11.094982034302102,High
2,5,True,8,8,1.61,1,0,19,50,4.485783075859817,Low
3,5,True,12,11,0.73,1,0,10,50,3.0026047248169503,Low
23,5,True,10,9,2.38,3,0,43,50,8.78554173958758,High
1,6,True,18,4,2.39,1,0,20,50,6.207765792350104,Medium
1,5,True,3,10,2.01,3,0,28,50,8.491730128009133,Medium
19,5,True,15,10,1.25,2,0,45,50,8.955681361087361,High
15,3,False,15,7,2.15,3,0,39,50,9.754709326146747,High
2,1,False,10,9,2.86,1,0,25,50,7.099328112796748,Medium
20,6,True,5,8,0.73,2,0,46,50,7.555357483358398,High
7,3,False,19,14,2.66,1,1,43,50,12.158819844241673,High
21,3,False,9,7,2.92,2,0,39,50,8.633197233289177,High
7,4,False,15,1,1.13,2,0,47,50,8.47478150010174,High
5,2,False,13,8,0.9,1,0,23,50,3.4413943482418383,Medium
15,5,True,13,6,1.91,1,0,27,50,6.067125623128166,Medium
12,0,False,3,12,0.8,3,0,35,50,5.845096653404559,Medium
4,1,False,20,6,0.9,2,1,32,50,7.661732670033551,Medium
12,6,True,12,7,1.78,3,0,41,50,8.575933991267416,High
19,3,False,3,10,2.58,3,0,46,50,11.974163151384767,High
0,2,False,4,13,1.83,2,0,25,50,6.307197109763916,Medium
7,2,False,16,12,2.77,1,0,40,50,10.965582970973355,High
2,5,True,8,8,2.92,1,0,21,50,6.211933846253528,Medium
15,2,False,10,6,1.83,2,0,32,50,7.0475777470173915,Medium
12,6,True,5,14,1.85,3,0,33,50,8.566117253566327,Medium
9,1,False,15,8,1.87,1,1,38,50,10.408966860317332,High
2,1,False,11,11,2.95,3,0,41,50,9.968058519705117,High
21,5,True,3,6,0.83,1,0,23,50,3.9026096205063627,Medium
8,3,False,12,7,1.65,2,0,49,50,9.201738940286308,High
19,6,True,2,13,1.91,2,0,50,50,10.291423085866365,High
22,6,True,9,9,2.15,2,0,27,50,7.113168960867915,Medium
1,3,False,10,2,0.63,1,0,24,50,2.5806170319524266,Medium
15,5,True,12,11,1.27,1,0,24,50,4.212192108689267,Medium
1,1,False,15,8,2.76,1,0,21,50,6.970452849879365,Medium
10,0,False,17,8,1.15,1,0,44,50,6.079077787000143,High
22,5,True,10,7,0.63,2,0,21,50,3.740728089578014,Medium
13,3,False,19,13,1.93,3,0,34,50,8.274026032544361,Medium
5,6,True,4,2,1.52,2,0,27,50,5.991688164992555,Medium
22,1,False,13,11,2.1,1,1,28,50,7.543741919662165,Medium
6,2,False,19,6,1.1,2,0,32,50,5.689211056014018,Medium
17,4,False,20,7,2.34,1,0,38,50,8.991649785048217,High
9,0,False,10,7,0.79,1,0,48,50,6.1017649053790555,High
18,6,True,2,11,1.53,2,0,46,50,9.632303141025044,High
13,6,True,11,8,2.56,2,0,26,50,8.451723864575756,Medium
1,1,False,4,12,0.65,1,0,23,50,2.2968653228372578,Medium
9,3,False,10,8,1.31,2,0,38,50,9.000710883698495,High
12,5,True,20,2,0.61,2,0,29,50,4.609674501952666,Medium
7,0,False,12,10,0.53,1,0,38,50,5.597938694979906,High
0,2,False,4,8,1.73,2,0,27,50,7.0879864602155775,Medium
4,3,False,20,13,0.56,1,0,26,50,2.8081608885155918,Medium
21,5,True,4,13,1.23,2,0,30,50,5.515638384026637,Medium
0,4,False,4,4,2.86,1,0,21,50,6.779465831669354,Medium
3,4,False,8,3,1.98,1,0,18,50,6.042516052419728,Low
13,4,False,7,14,0.84,1,0,28,50,3.2957229612627863,Medium
12,2,False,20,7,2.32,3,0,31,50,8.491245180008885,Medium
21,5,True,8,13,2.89,2,0,25,50,8.829569169709062,Medium
21,1,False,13,5,1.47,1,0,23,50,4.126133046957747,Medium
10,6,True,15,6,1.61,2,1,50,50,10.93902687615245,High
14,0,False,17,2,2.18,2,0,25,50,7.529276438142958,Medium
2,4,False,12,12,1.93,1,0,24,50,5.418942253051678,Medium
12,3,False,20,5,2.49,1,0,38,50,7.099506496007983,High
18,1,False,11,13,1.85,1,0,35,50,8.298065729511954,Medium
22,5,True,11,10,1.24,3,0,27,50,6.643037826635203,Medium
19,5,True,17,10,0.88,3,0,50,50,8.910340896086169,High
18,4,False,5,14,2.33,3,1,50,50,13.902520370339655,High
19,5,True,4,11,2.83,2,0,34,50,12.069063643124093,Medium
12,6,True,18,12,1.95,1,0,24,50,4.996890916595477,Medium
13,5,True,3,14,1.75,1,0,24,50,5.15404283037957,Medium
5,1,False,15,5,1.61,2,0,30,50,6.420240693253165,Medium
8,1,False,10,9,2.0,2,0,43,50,9.583313220602282,High
20,3,False,2,4,2.34,1,0,45,50,10.262528033903301,High
8,4,False,3,8,1.36,3,0,46,50,10.281958713171322,High
13,0,False,18,12,1.24,1,0,18,50,4.966271088394905,Low
16,6,True,16,14,2.39,2,0,25,50,7.75706937031549,Medium
11,3,False,4,2,1.27,1,0,16,50,3.5484389327090793,Low
11,5,True,19,5,1.56,3,0,41,50,7.884258942197463,High
6,0,False,12,7,1.07,2,0,30,50,4.9915515743397485,Medium
11,5,True,18,3,0.97,2,0,23,50,4.807678656849637,Medium
17,3,False,17,2,2.5,2,0,47,50,11.620573671939363,High
20,6,True,16,14,0.91,2,0,44,50,7.615441693172374,High
21,4,False,5,10,1.21,3,0,27,50,7.636436215633541,Medium
14,2,False,19,10,1.01,1,0,12,50,3.663097379524011,Low
18,2,False,8,8,2.6,1,0,49,50,10.547861438905432,High
15,0,False,14,13,0.78,3,0,41,50,4.735450228366471,High
9,2,False,16,14,1.64,2,1,50,50,11.672495289423077,High
3,0,False,11,6,2.21,3,0,24,50,9.408907774843101,Medium
17,2,False,19,8,1.53,2,0,47,50,9.11519481955385,High
15,6,True,13,13,0.92,1,0,18,50,3.542029308729709,Low
12,1,False,15,12,0.68,1,0,23,50,3.111357445886629,Medium
21,4,False,12,8,1.5,2,1,27,50,8.250120234718285,Medium
17,3,False,1,3,1.8,1,0,50,50,7.824690736698935,High
5,4,False,16,12,2.19,1,0,19,50,6.564049240881906,Low
10,2,False,13,11,1.37,1,0,34,50,6.931773827349477,Medium
11,1,False,19,8,1.14,2,0,36,50,4.758769191534382,Medium
20,4,False,8,13,1.72,1,0,32,50,8.844757459259304,Medium
8,1,False,18,9,1.74,1,0,38,50,8.012083562812338,High
7,2,False,3,1,0.73,2,0,32,50,7.749709491449485,Medium
0,3,False,13,1,2.65,2,1,31,50,10.926544458651037,Medium
18,0,False,16,6,2.78,2,0,41,50,11.144022541252774,High
22,1,False,2,9,1.89,2,0,31,50,6.417451639512911,Medium
6,6,True,10,10,1.8,1,0,23,50,5.719792003220781,Medium
14,3,False,8,9,1.27,1,0,15,50,4.371058645741014,Low
4,6,True,5,4,2.52,3,0,33,50,9.34124368054507,Medium
2,6,True,14,9,0.84,1,1,19,50,4.273383356998477,Low
23,0,False,20,7,1.28,2,0,30,50,5.577013705536116,Medium
22,4,False,14,10,2.45,3,0,37,50,9.352345139475325,Medium
16,4,False,2,9,2.32,2,0,30,50,6.650887375312594,Medium
17,2,False,20,5,1.08,2,0,41,50,8.458220568790876,High
23,0,False,4,9,1.31,3,0,41,50,7.738862242764569,High
18,0,False,16,6,0.77,1,0,41,50,6.169330573927694,High
12,4,False,7,11,2.46,1,1,24,50,8.222836350382412,Medium
13,2,False,19,14,1.28,3,1,28,50,9.656367582708206,Medium
7,2,False,20,6,2.65,1,0,45,50,10.222763049942605,High
3,2,False,3,6,1.27,3,1,34,50,9.009223331032402,Medium
22,0,False,11,10,1.87,1,0,26,50,6.482594958339446,Medium
2,4,False,16,3,2.27,1,0,30,50,6.649097355877128,Medium
16,3,False,20,7,2.03,1,0,22,50,5.458079534630675,Medium
17,3,False,8,3,2.07,3,0,50,50,11.670068488984146,High
19,0,False,13,1,0.64,1,0,38,50,5.595151472014457,High
6,4,False,6,14,2.96,1,0,33,50,7.917790757001015,Medium
19,4,False,3,5,2.55,2,0,43,50,10.272315559297098,High
1,3,False,7,2,2.37,1,0,15,50,6.796847118841839,Low
8,4,False,10,9,0.76,2,0,42,50,7.933800988163023,High
5,2,False,14,1,2.31,3,0,29,50,9.13695039206273,Medium
17,2,False,11,11,2.05,2,0,42,50,10.726421317213742,High
12,0,False,5,11,2.19,2,1,37,50,9.273785535044766,Medium
2,6,True,18,10,1.91,1,0,29,50,5.199886066863775,Medium
17,2,False,14,9,0.52,2,0,50,50,6.7773055651815275,High
23,2,False,6,8,1.27,1,0,27,50,3.1544657234559543,Medium
2,5,True,11,4,2.52,2,0,34,50,7.811947132429715,Medium
17,6,True,17,6,1.3,1,0,35,50,7.258179160768073,Medium
18,0,False,12,2,2.77,1,0,40,50,9.63763771379081,High
18,0,False,16,12,1.6,2,0,45,50,9.029206039245636,High
22,6,True,12,5,1.21,1,0,13,50,4.386371804172789,Low
6,2,False,2,10,0.99,2,0,38,50,4.474689414605297,High
0,5,True,15,5,1.5,3,0,30,50,7.160347615317132,Medium
0,6,True,4,13,2.63,1,0,25,50,7.40651163910735,Medium
15,6,True,6,7,1.69,2,0,36,50,7.097270104358501,Medium
0,0,False,9,7,2.36,3,0,38,50,10.164997448660259,High
5,6,True,10,7,2.56,2,0,22,50,7.902759643725176,Medium
18,6,True,15,10,1.91,3,0,50,50,12.123132380225776,High
16,5,True,18,10,0.95,1,1,19,50,6.0480315308906984,Low
21,6,True,1,11,0.64,2,0,29,50,3.9180048341286957,Medium
7,5,True,1,1,1.08,3,0,47,50,10.020344735597115,High
3,0,False,17,5,1.93,2,0,22,50,6.6918388157101685,Medium
23,1,False,13,1,0.99,1,1,17,50,4.931315840514467,Low
16,4,False,4,2,1.76,2,0,28,50,6.447803590773514,Medium
14,3,False,5,7,2.36,3,0,34,50,9.368697426765554,Medium
17,4,False,3,2,2.79,2,0,41,50,10.682031724331658,High
2,2,False,17,7,2.58,3,0,40,50,8.828123402484003,High
3,4,False,1,1,0.55,1,0,37,50,2.0849219332682027,Medium
5,3,False,16,7,2.37,2,0,25,50,8.244735894297985,Medium
12,3,False,3,4,1.83,1,0,29,50,4.852995696464298,Medium
11,0,False,13,14,1.13,2,0,24,50,5.636341157643028,Medium
15,3,False,2,4,2.64,3,0,37,50,10.171743160796051,Medium
13,2,False,2,12,2.12,1,1,21,50,7.565280336391522,Medium
21,5,True,19,8,1.68,3,0,37,50,8.12881495147494,Medium
10,6,True,3,10,2.35,3,0,46,50,11.983978117512933,High
20,4,False,11,6,2.64,2,0,48,50,11.304654165760113,High
13,1,False,9,10,2.32,1,0,31,50,7.382484976793327,Medium
3,1,False,13,2,1.45,2,1,30,50,8.077834474281614,Medium
16,1,False,2,6,0.98,2,0,42,50,4.8353179491870275,High
7,1,False,11,12,1.8,1,0,36,50,9.061722897412476,Medium
21,1,False,12,2,0.67,3,0,30,50,6.344451027695263,Medium
5,5,True,12,6,1.34,3,0,36,50,8.001689077902267,Medium
23,2,False,10,8,2.93,2,0,22,50,8.810015110091548,Medium
17,3,False,20,12,1.1,1,0,40,50,6.207503437091493,High
1,0,False,20,8,2.59,1,0,23,50,7.268772362384793,Medium
17,6,True,1,5,0.6,2,0,48,50,6.274078634212671,High
23,4,False,12,5,0.75,3,1,39,50,8.799269056048171,High
3,1,False,19,2,1.64,2,0,24,50,5.798208277734979,Medium
23,1,False,8,2,2.78,2,0,23,50,8.174808530641938,Medium
7,2,False,12,2,0.54,3,0,50,50,8.210971458169304,High
4,6,True,12,7,1.95,3,0,39,50,8.564466446962049,High
9,3,False,13,9,0.83,1,0,41,50,6.254664153646187,High
2,6,True,15,4,2.39,2,0,30,50,7.55702814306942,Medium
20,4,False,13,1,2.96,1,0,36,50,10.73683051238703,Medium
3,6,True,10,9,0.52,1,0,22,50,2.5432320935987986,Medium
4,5,True,20,6,2.05,1,1,18,50,7.484086915378763,Low
12,1,False,14,11,2.85,1,0,28,50,7.708843206368179,Medium
18,1,False,11,9,1.09,1,0,36,50,6.30940329986846,Medium
21,3,False,18,8,1.35,2,0,36,50,6.4235053333874035,Medium
20,1,False,11,3,1.86,2,0,50,50,9.571178713489285,High
12,1,False,15,12,1.07,1,0,24,50,3.0042896114374322,Medium
16,2,False,3,14,2.71,1,0,33,50,6.479622955198635,Medium
16,2,False,9,4,1.76,1,0,25,50,4.879098809656638,Medium
14,2,False,11,2,2.64,2,0,31,50,9.172935562152059,Medium
3,5,True,12,14,2.92,2,0,35,50,8.809798135401547,Medium
16,3,False,4,12,1.01,3,0,35,50,5.589024932562976,Medium
17,4,False,13,3,1.26,1,0,36,50,7.513188252952968,Medium
12,3,False,7,9,0.92,1,1,24,50,4.675407433327559,Medium
4,1,False,10,10,2.27,3,0,32,50,9.179174317322335,Medium
6,5,True,17,9,0.62,1,0,24,50,3.077704559465521,Medium
10,6,True,19,4,1.9,1,0,41,50,8.996082002610692,High
3,1,False,12,10,1.77,3,0,34,50,8.3794219352631,Medium
15,5,True,20,4,1.87,3,0,33,50,7.23575814192825,Medium
18,0,False,1,13,0.64,2,0,39,50,7.177385808722095,High
5,4,False,20,4,0.79,3,0,42,50,5.693137410245202,High
20,4,False,17,7,2.49,2,1,50,50,13.335001629518528,High
9,1,False,20,9,0.54,1,0,44,50,6.125973085644787,High
6,1,False,7,1,2.71,1,0,23,50,6.661206973766863,Medium
4,1,False,10,9,2.17,1,1,14,50,7.928689585457233,Low
18,4,False,12,4,1.1,1,0,50,50,6.7821473826852845,High
17,5,True,18,11,0.85,2,1,48,50,10.515785868827377,High
6,3,False,18,12,1.64,1,1,23,50,7.159757443743054,Medium
19,0,False,12,2,1.82,2,0,42,50,9.573931705549226,High
0,6,True,12,10,1.3,1,0,26,50,4.0659382874160235,Medium
9,6,True,12,10,2.47,2,0,50,50,10.762923605030739,High
6,6,True,2,6,1.73,3,0,30,50,8.763273693144168,Medium
5,1,False,5,2,1.27,3,0,34,50,6.280773170516454,Medium
12,1,False,4,10,1.22,1,0,21,50,4.764891843120401,Medium
12,2,False,6,4,2.68,2,0,25,50,8.901867649027007,Medium
2,6,True,12,9,2.44,3,0,29,50,10.077312694105588,Medium
7,0,False,3,1,2.25,1,0,34,50,9.610141448208859,Medium
21,6,True,11,7,2.66,3,1,47,50,12.390156707501305,High
9,0,False,8,6,1.92,1,0,30,50,8.770362338620059,Medium
6,4,False,10,10,2.29,2,0,27,50,6.675707021412549,Medium
5,0,False,20,9,0.63,2,0,20,50,4.0561611942127564,Medium
5,4,False,14,6,1.25,3,0,34,50,6.734173087666253,Medium
7,4,False,17,4,1.16,3,0,50,50,9.81876008443842,High
9,6,True,10,11,2.23,3,0,50,50,11.999388863933167,High
8,2,False,5,7,1.59,1,0,45,50,6.990453803460184,High
12,2,False,7,10,2.75,1,0,9,50,7.231371358352151,Low
18,0,False,19,7,2.99,1,0,44,50,11.020028029569655,High
20,6,True,6,14,0.55,1,0,45,50,5.619672921228153,High
2,6,True,7,1,2.78,2,0,27,50,9.100860847197547,Medium
11,4,False,10,5,2.65,2,0,29,50,8.637364273031753,Medium
14,5,True,16,1,2.95,2,0,35,50,9.31791053436243,Medium
11,1,False,8,5,0.81,2,0,31,50,5.120683228145431,Medium
12,6,True,11,5,2.67,2,0,31,50,7.801978610275677,Medium
10,0,False,7,6,0.75,3,0,50,50,8.893749317654418,High
15,0,False,15,14,2.39,2,0,27,50,7.534131075604637,Medium
21,6,True,9,8,0.81,2,0,31,50,3.7297714239967434,Medium
23,4,False,19,1,2.06,2,0,33,50,6.5913010711280515,Medium
3,0,False,14,2,2.19,3,1,37,50,10.306799846641109,Medium
21,4,False,3,6,1.95,2,0,32,50,7.322901436281464,Medium
11,5,True,5,4,2.63,1,0,24,50,6.859742649721456,Medium
19,4,False,9,3,2.28,1,0,39,50,9.491973318634933,High
0,6,True,10,3,2.94,1,0,29,50,6.970133939094858,Medium
14,6,True,2,11,2.58,2,1,36,50,10.080663247260375,Medium
11,6,True,17,10,0.99,3,0,37,50,5.8174063479215,Medium
19,1,False,4,12,1.8,2,0,50,50,9.335111764578585,High
22,0,False,16,10,1.78,1,0,23,50,5.903151787101432,Medium
4,4,False,4,4,0.72,1,0,20,50,2.779857693616863,Medium
1,4,False,4,12,2.07,1,0,24,50,6.126308821353871,Medium
18,0,False,14,1,0.91,2,0,48,50,7.274551705013616,High
19,1,False,19,9,2.45,3,0,50,50,11.87990314009205,High
22,3,False,3,5,2.41,3,1,34,50,11.386093234757443,Medium
8,0,False,1,4,0.67,1,1,44,50,8.536590628967453,High
14,5,True,10,13,2.2,1,0,25,50,5.8162213302993875,Medium
5,4,False,10,2,2.78,1,0,20,50,7.925425772934986,Medium
19,4,False,8,12,2.43,2,1,44,50,12.606426128613919,High
0,5,True,3,14,1.03,3,0,33,50,6.3551579053909855,Medium
1,5,True,3,14,1.79,2,1,34,50,9.21137124157382,Medium
14,1,False,18,13,2.61,2,0,32,50,7.835218809417437,Medium
1,4,False,7,6,1.96,1,0,26,50,5.902207502808102,Medium
5,2,False,17,10,2.53,2,0,30,50,7.909198933178477,Medium
11,5,True,18,11,2.34,1,0,22,50,6.900972502900945,Medium
7,2,False,8,10,1.59,2,0,49,50,9.59639950177269,High
0,2,False,5,3,1.17,3,0,29,50,6.594889203992355,Medium
9,3,False,5,1,1.54,1,1,49,50,9.281237149182772,High
10,1,False,18,5,2.07,1,1,25,50,9.631330600938794,Medium
5,1,False,17,6,2.5,2,0,43,50,7.883243771207551,High
9,0,False,6,14,1.34,3,0,50,50,10.531720066569447,High
22,6,True,8,2,2.82,2,0,29,50,8.514849520206054,Medium
19,1,False,13,2,2.28,2,0,49,50,9.942577143165455,High
16,2,False,3,2,2.91,1,0,20,50,7.731391390417001,Medium
4,0,False,18,12,0.7,1,0,30,50,3.3487717851518974,Medium
13,4,False,3,6,0.6,1,1,23,50,4.300003452652482,Medium
18,1,False,2,6,2.65,2,1,48,50,13.937546510940848,High
15,0,False,3,6,1.27,1,0,31,50,3.8407819203256106,Medium
9,2,False,6,7,2.43,2,1,47,50,12.555824617660331,High
21,6,True,5,9,2.85,1,0,24,50,7.390680640679227,Medium
6,5,True,14,5,2.96,2,0,24,50,9.354547643122661,Medium
2,1,False,7,5,2.56,1,0,9,50,6.579541331168656,Low
5,3,False,18,9,1.76,3,0,30,50,8.223363734730556,Medium
18,4,False,13,3,2.03,1,1,40,50,10.164559104152717,High
21,6,True,13,9,2.51,3,1,35,50,9.970164738608364,Medium
21,0,False,8,8,1.87,2,0,28,50,7.2919667733509534,Medium
6,0,False,14,14,1.16,3,0,36,50,6.552621664577838,Medium
12,3,False,18,4,0.74,1,0,28,50,3.3347680853632204,Medium
17,6,True,4,10,0.61,1,0,34,50,5.658346173997601,Medium
20,5,True,15,1,0.7,1,0,33,50,5.212468557540644,Medium
19,5,True,19,5,1.73,2,0,46,50,9.599541929172592,High
17,0,False,1,13,2.32,3,1,50,50,14.457451905792468,High
3,1,False,10,8,2.87,1,0,23,50,6.294048049373188,Medium
15,6,True,16,3,1.86,2,0,29,50,6.973510136067679,Medium
3,0,False,9,6,1.64,3,0,32,50,8.493652682144608,Medium
0,6,True,1,5,1.01,2,0,32,50,4.842439172254751,Medium
21,6,True,14,10,1.57,1,0,16,50,4.711896875476339,Low
3,1,False,16,8,2.86,3,0,38,50,10.262252572846432,High
17,4,False,9,12,1.63,1,0,40,50,7.046662052389831,High
2,2,False,11,1,2.47,2,0,26,50,7.705751943319843,Medium
4,4,False,15,13,1.85,1,0,20,50,5.10075777074247,Medium
17,5,True,19,11,1.68,3,0,47,50,11.020688159540729,High
17,5,True,10,3,2.98,1,0,36,50,10.733064176596775,Medium
23,3,False,11,7,1.01,2,1,40,50,6.97867676598668,High
19,3,False,18,7,1.43,1,0,39,50,7.455458262071856,High
4,4,False,18,1,1.65,1,0,28,50,3.8774959967832507,Medium
14,6,True,17,7,0.78,1,0,23,50,2.948945019033707,Medium
23,4,False,6,2,3.0,1,0,29,50,7.5267703153077505,Medium
9,2,False,20,13,2.82,2,0,50,50,11.968968146376538,High
21,4,False,8,4,1.38,3,0,29,50,7.0640616173065665,Medium
14,1,False,5,2,1.4,2,0,29,50,5.553887239323129,Medium
20,1,False,6,4,0.68,1,0,39,50,5.771353288405046,High
11,6,True,15,10,2.93,1,0,18,50,6.4406936117521525,Low
22,4,False,7,14,1.05,2,0,28,50,4.5019065648820344,Medium
12,1,False,20,14,0.72,2,0,19,50,4.988273559115127,Low
20,2,False,15,14,1.04,1,1,46,50,8.581573863453164,High
21,5,True,11,11,1.26,2,0,35,50,6.622764784132707,Medium
22,4,False,1,6,0.99,3,0,39,50,6.874959861090426,High
0,5,True,8,5,0.76,2,0,25,50,5.05096239274404,Medium
17,6,True,15,5,2.98,2,0,50,50,12.565951801552892,High
1,5,True,11,8,0.55,2,0,44,50,4.184815853092811,High
7,1,False,15,12,2.62,3,0,50,50,12.282130664809738,High
0,3,False,17,13,1.9,1,0,30,50,5.8718378697024125,Medium
12,0,False,20,9,1.57,2,0,24,50,6.709308535726893,Medium
9,0,False,17,1,2.95,1,0,39,50,9.971089485910689,High
23,0,False,4,13,1.22,1,0,27,50,4.464241325525297,Medium
3,3,False,16,7,1.18,3,0,35,50,6.5822776035674995,Medium
22,6,True,10,14,2.92,2,0,31,50,8.9176624995997,Medium
3,0,False,12,1,1.85,2,0,35,50,6.960607289179677,Medium
7,6,True,1,4,2.79,2,0,49,50,12.385647883455132,High
12,6,True,13,5,2.92,3,0,35,50,10.105377081168673,Medium
2,6,True,7,7,2.07,2,0,21,50,7.389547908068874,Medium
7,0,False,20,11,2.08,1,0,41,50,9.237764794641176,High
7,6,True,10,13,2.21,3,0,50,50,11.757134772374776,High
5,5,True,9,4,0.62,1,1,22,50,4.104810264395798,Medium
9,3,False,7,2,2.49,1,1,35,50,11.283448124831061,Medium
23,5,True,5,2,1.47,3,0,31,50,7.725883527285584,Medium
9,0,False,12,5,2.44,2,0,46,50,10.013265250981906,High
7,2,False,20,3,1.0,1,1,49,50,7.946554797725179,High
21,3,False,2,2,2.99,2,0,38,50,8.284020809524135,High
5,3,False,2,1,1.16,2,1,26,50,7.723182712328855,Medium
17,4,False,12,11,0.68,3,0,50,50,9.37438449571174,High
5,5,True,9,14,2.12,3,0,36,50,9.555367477318187,Medium
7,2,False,3,2,1.4,2,1,42,50,10.63618093796588,High
19,2,False,7,1,1.19,1,0,33,50,6.586122223750173,Medium
20,4,False,20,8,1.53,1,0,42,50,7.610975483703168,High
6,1,False,11,9,0.71,3,0,35,50,5.751471256977688,Medium
15,0,False,12,2,2.5,2,0,33,50,8.239753774000803,Medium
14,0,False,11,2,1.06,1,0,30,50,3.4075504553985967,Medium
12,4,False,2,9,2.75,3,0,33,50,9.937857111418783,Medium
5,2,False,11,7,2.29,2,1,33,50,8.61318147949516,Medium
6,0,False,1,1,1.76,1,0,14,50,5.156505358747193,Low
19,0,False,20,3,2.4,2,0,42,50,10.303978219611434,High
22,5,True,5,4,1.39,2,0,20,50,5.129206008598334,Medium
22,6,True,20,1,0.7,3,0,36,50,6.130027170723222,Medium
19,4,False,8,8,1.76,2,1,50,50,11.522626556654753,High
21,5,True,17,11,2.3,1,0,22,50,5.561761595011435,Medium
2,6,True,19,1,2.37,1,0,24,50,6.371951558609379,Medium
16,0,False,20,11,1.8,2,0,32,50,6.283357407326928,Medium
12,4,False,6,1,0.75,2,0,18,50,4.51537379154375,Low
18,5,True,6,6,2.45,3,1,49,50,14.216420740023068,High
11,1,False,18,7,1.6,3,0,31,50,7.661777436385751,Medium
22,4,False,9,10,1.62,3,0,34,50,8.22602848286986,Medium
10,6,True,13,4,2.31,1,1,38,50,10.44552413284712,High
17,3,False,9,8,1.57,2,0,50,50,9.357619068592566,High
23,0,False,19,2,1.47,3,0,32,50,8.088041724539718,Medium
0,5,True,4,5,0.6,3,0,47,50,5.959246422982062,High
21,1,False,2,6,2.14,1,1,19,50,8.336589146650354,Low
21,6,True,10,12,2.2,1,0,31,50,5.716735408796463,Medium
9,5,True,10,10,2.15,1,0,31,50,9.099165086903927,Medium
6,6,True,20,11,1.26,2,0,33,50,5.559786767471083,Medium
3,3,False,8,13,0.75,1,0,26,50,3.142028285264935,Medium
8,5,True,19,14,1.11,2,0,46,50,8.919848069486175,High
7,4,False,1,2,2.52,2,0,47,50,10.943147310097519,High
3,4,False,4,13,2.86,1,0,20,50,7.307587474654501,Medium
6,4,False,10,1,2.71,2,0,24,50,8.44409558147261,Medium
22,6,True,12,9,0.94,1,1,24,50,5.017906867029074,Medium
